微博id,微博正文,头条文章url,原始图片url,被转发微博原始图片url,是否为原创微博,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
K3oFgvStq,肚子饿了 炖鹅不能忘  [组图共2张] 原图 ,,"http://ww4.sinaimg.cn/large/006IJc3Dly1gnyhukk7jrj30mx0lxq48.jpg,http://ww4.sinaimg.cn/large/006IJc3Dly1gnyhukcwfuj30mv0mk75n.jpg",无,True,无,无,2021-02-24 12:07,无,123,17,17
K3oCZwFuS,谢邀其实俺也是势利眼怎么连爆爆罗片头曲都觉得格外悦耳了呢  ,,无,无,True,无,无,2021-02-24 12:01,无,469,1,57
K3oCsuijW,进进出出 进进出出  ,,无,无,True,无,无,2021-02-24 12:00,无,23,0,3
K3oCg5QFg,"转发理由:那可是咱亲爸  
原始用户: 春日千手修罗神
转发内容: 我觉得今天央视频直播可以点开，800多万直播人数累计了可以剩下四集时候搞到1000万大家觉得呢十二点点开下央视频后几集挺好看的 到时候说单独央视频直播看斗罗大陆就千万，也挺好  ",,无,无,False,无,无,2021-02-24 11:59,无,21,7,3
K3ozb87GZ,"转发理由:#肖战斗罗大陆# //@你该美丽中带着刺:我草啊 膝盖软了 参拜修罗神………………#肖战唐三#  
原始用户: 美薯赞酱
转发内容:   原图 ",,无,http://wx2.sinaimg.cn/large/70c869b2ly1gnygy6l0j9j20u00u0n5f.jpg,False,无,无,2021-02-24 11:52,无,17,37,1
K3oyUBgo3,"转发理由:来了//@廵水的渔:来了来了//@福灵剂飞来:打开电视机打开央视频！  
原始用户: 1005号虾虾能量客栈
转发内容: #肖战斗罗大陆# xz #肖战唐三#12:00快到了，斗罗大陆，CCTV8频道播出，小栈已经摆好小板凳坐在电视机前喽，电视都打开了嘛，一起来追剧，看斗罗大陆吧~唐三在这里等着你(不方便看电视的宝贝可以用央视频APP收看同步直播)@X玖少年团肖战DAYTOY  原图 ",,无,http://wx2.sinaimg.cn/large/deb52dd5ly1gnyh5xylbnj20o31a642q.jpg,False,无,无,2021-02-24 11:51,无,5,14,0
K3oqdDHIj,"转发理由:喜欢#肖战斗罗大陆#  
原始用户: 心碎却着迷
转发内容: 帅就一个字我要说一万次#斗罗大陆光影幻境大片#  原图 ",,无,http://wx2.sinaimg.cn/large/006nVVjhly1gnygqm94ejj30zk0npdj1.jpg,False,无,无,2021-02-24 11:30,无,22,58,3
K3onNgEwp,不要公开嘴任何，说肖战牛逼就完事儿。脸面是靠自己挣的，所以懂了吗？今天依然要增添一波助力才行哦。  ,,无,无,True,无,无,2021-02-24 11:24,无,962,14,52
K3omGqI2y,"转发理由:斗罗大陆争气！肖战牛逼！  
原始用户: 新丽电视
转发内容: 青春热血，历经成长蜕变。聚散有时，精彩燃情待续。#电视剧斗罗大陆# CCTV-8 每日12:00持续更新，腾讯视频今日12:30会员圆满收官！  [组图共7张] 原图 ",,无,"http://ww2.sinaimg.cn/large/0074Iv9Gly1gnyfkivkabj31jk2bcqv5.jpg,http://ww2.sinaimg.cn/large/0074Iv9Gly1gnyfkjs9k6j31jk2bcqv5.jpg,http://ww3.sinaimg.cn/large/0074Iv9Gly1gnyfkktscdj31jk2bcqv5.jpg,http://ww4.sinaimg.cn/large/0074Iv9Gly1gnyfklxtzzj31jk2bcqv5.jpg,http://ww4.sinaimg.cn/large/0074Iv9Gly1gnyfkmwxhtj31jk2bcu0x.jpg,http://ww4.sinaimg.cn/large/0074Iv9Gly1gnyfkhpqcnj31jk2bcqv5.jpg,http://ww2.sinaimg.cn/large/0074Iv9Gly1gnyfkny8gnj31jk2bcu0x.jpg",False,无,无,2021-02-24 11:21,无,38,131,10
K3ojslFcn,"转发理由:#肖战斗罗大陆# //@半糖小兔:活久见！！这组终于来了！！！肖战好帅啊！！！！#肖战唐三#  
原始用户: 腾讯视频
转发内容: #电视剧斗罗大陆# #斗罗大陆光影幻境大片# 绝美上线流光交错，美轮美奂，人间光景，尽收眼底~@X玖少年团肖战DAYTOY @吴宣仪_Betty  [组图共7张] 原图 ",,无,"http://ww1.sinaimg.cn/large/002Po4pSly1gnyft3t0p9j60u01904qs02.jpg,http://ww1.sinaimg.cn/large/002Po4pSly1gnyft4zcflj60u0190b2d02.jpg,http://ww3.sinaimg.cn/large/002Po4pSly1gnyft8qg12j60u0190e8802.jpg,http://ww1.sinaimg.cn/large/002Po4pSly1gnyft4veerj61900u01l102.jpg,http://ww2.sinaimg.cn/large/002Po4pSly1gnyft3rlcjj60u0190u1002.jpg,http://ww3.sinaimg.cn/large/002Po4pSly1gnyft4cd40j60u0190u1002.jpg,http://ww3.sinaimg.cn/large/002Po4pSly1gnyft4ouqaj60u0190u1102.jpg",False,无,无,2021-02-24 11:13,无,11,33,1
K3ojflydv,"转发理由://@嗯_南方姑娘哇:#肖战唐三# 太绝了太绝了！！！  
原始用户: 摄影师Gabrielle
转发内容: 「输一次，不代表输一辈子。」 斗罗大陆  × #肖战[超话]# 唐三 Special Image lensed by #摄影师gabrielle[超话]##肖战斗罗大陆##斗罗大陆# #斗罗大陆光影幻境大片#  [组图共3张] 原图 ",,无,"http://ww2.sinaimg.cn/large/626113a0ly1gnyfwxklk7j22kl3uwx6z.jpg,http://ww1.sinaimg.cn/large/626113a0ly1gnyfwzwo9uj22kl3uwx6v.jpg,http://ww2.sinaimg.cn/large/626113a0ly1gnyfx2ktwgj22kl3uwb2i.jpg",False,无,无,2021-02-24 11:13,无,8,50,2
K3oh2to9V,俺先舔为敬#肖战唐三#  [组图共3张] 原图 ,,"http://ww4.sinaimg.cn/large/006IJc3Dly1gnyg4j5ktkj30kt18zn24.jpg,http://ww1.sinaimg.cn/large/006IJc3Dly1gnyg4jcz1sj30dw0tzn02.jpg,http://ww3.sinaimg.cn/large/006IJc3Dly1gnyg4iuorsj30kt18zn2l.jpg",无,True,无,无,2021-02-24 11:07,无,69,8,15
K3ofji6B7,"转发理由:哇啊啊啊啊啊啊啊啊肖战好帅！！！！#肖战唐三#  
原始用户: 电视剧斗罗大陆
转发内容: #电视剧斗罗大陆# #斗罗大陆光影幻境大片# 绝美上线流光交错，美轮美奂，人间光景，尽收眼底~@X玖少年团肖战DAYTOY @吴宣仪_Betty 摄影：@摄影师Gabrielle  [组图共7张] 原图 ",,无,"http://ww1.sinaimg.cn/large/007vJaBCly1gnxxlhy4s1j30u0190b2d.jpg,http://ww4.sinaimg.cn/large/007vJaBCly1gnxxllriktj30u01904qs.jpg,http://ww3.sinaimg.cn/large/007vJaBCly1gnxxlqd6eej30u0190e88.jpg,http://ww1.sinaimg.cn/large/007vJaBCly1gnxxlti6k3j31900u01l1.jpg,http://ww4.sinaimg.cn/large/007vJaBCly1gnxxlx04ibj30u0190u10.jpg,http://ww3.sinaimg.cn/large/007vJaBCly1gnxxm131wgj30u0190u10.jpg,http://ww3.sinaimg.cn/large/007vJaBCly1gnxxm51wuqj30u0190u11.jpg",False,无,无,2021-02-24 11:03,无,7,9,0
K3ocP07HO,白天要稳住  [组图共2张] 原图 ,,"http://ww3.sinaimg.cn/large/006IJc3Dly1gnyftnzbm3j30mf0l80u1.jpg,http://ww4.sinaimg.cn/large/006IJc3Dly1gnyfte0ljsj30mz0m6wfw.jpg",无,True,无,无,2021-02-24 10:57,无,258,163,39
K3o7GtF3l,老百姓还是很爱看喜剧，热热闹闹开开心心的，斗罗的轻喜剧元素也是值得挖掘的，俺目前最喜欢这个视频，轻喜剧，有团魂，看了好多遍。这个值得分享，码见评论区。#肖战斗罗大陆##肖战斗罗大陆# 梅川达底的微博视频  ,,无,无,True,"http://f.video.weibocdn.com/0030MaYGgx07KrEECDOT01041200SKqn0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=d8257cc71422c9ad30fe69ce9523c87b&Expires=1616328931&ssig=wTTUzykfxE&KID=unistore,video",无,2021-02-24 10:44,影视剪辑 · 视频社区,374,48,27
K3o4DkDbm,"转发理由:#肖战微博之夜# //@既视感DDT:#肖战微博之夜# //@汉穆拉比_FD:#肖战微博之夜# //@代号兔子的杀手:#肖战微博之夜#  
原始用户: 雪小呆吖
转发内容: #肖战微博之夜# 肖战微博之夜    铁子们给我们微博king一点排面可以不，多带话题  原图 ",,无,http://wx1.sinaimg.cn/large/006EdTobly1gnyebrdxprj30qo0y7acn.jpg,False,无,无,2021-02-24 10:37,无,24,363,21
K3o34tHtj,"转发理由://@肖洒的肖夫人:好的！我准备好再看唐三热血冒险了！#斗罗大陆登陆央八晚间经典剧场# xz#肖战斗罗大陆#  
原始用户: CCTV中国电视报
转发内容: 来啦来啦～！报哥带来好消息～！#斗罗大陆登陆央八晚间经典剧场#！2月27日起， #斗罗大陆# 将在每天的CCTV-8经典剧场与大家见面！快快转给追剧的小伙伴，看个够！ #报哥速递#  [组图共2张] 原图 ",,无,"http://ww1.sinaimg.cn/large/90d4ce33ly1gnyeta3cdoj20u018zaii.jpg,http://ww3.sinaimg.cn/large/90d4ce33ly1gnyetie702j20r10ud0vu.jpg",False,无,无,2021-02-24 10:33,无,18,51,3
K3o1OqURy,"转发理由:早啊  
原始用户: X玖少年团肖战DAYTOY
转发内容: 2020#微博之夜#盛典即将开启，以微博之力，让世界更美。@微博之夜 我来了！  原图 ",,无,http://wx4.sinaimg.cn/large/6ade4348ly1gnxakf5x2jj20p018ghdt.jpg,False,无,无,2021-02-24 10:30,无,9,39,1
K3nZB1KBL,"转发理由:#斗罗大陆单日播放量破2亿# 肖战牛逼！  
原始用户: 李美美诶
转发内容: #斗罗大陆单日播放量破2亿# 大男主肖战实绩🈶！  2.11 亿1️⃣斗罗大陆单日播放量破2 亿！成为2021第一部指数破3的电视剧！2️⃣肖战连续18天破9蝉联登顶V榜电视剧演员TOP1  ！3️⃣上线17天播放量20亿日均过亿，开播以来肖战V榜全程破94️⃣唯一痘印剧集热度破5000万断层第一的电视剧5️⃣豆瓣超70w剧粉打分☝️剧情超燃特效烧钱❗️6️⃣CCTV8+腾讯视频 每日中午更新欢迎收看。 @X玖少年团肖战DAYTOY         [组图共4张]      原图                     ",,无,"http://ww3.sinaimg.cn/large/005Kj5TKly1gnxykam3xsj30u00u0q93.jpg,http://ww2.sinaimg.cn/large/005Kj5TKly1gnxykbqpeaj30fa0iwgni.jpg,http://ww2.sinaimg.cn/large/005Kj5TKly1gnxyk87u2aj30u01j0k6v.jpg,http://ww3.sinaimg.cn/large/005Kj5TKly1gnxykex5xnj30u00wkwj7.jpg",False,无,无,2021-02-24 10:24,无,58,64,5
K3nZ4wpcR,"转发理由:330之前都要保持热情 今天是会员结局哦 把握机会//@你该美丽中带着刺:保持 一直到3月30今天也完全不是结束，还有巨大的非会员陆人盘呢#肖战斗罗大陆# //@Victory-Depp:保持魂力外放!  
原始用户: 你该美丽中带着刺
转发内容: 我看斗罗就是专门给虾爬这种单纯靠爆发力的选手锻炼短板——持久度的嗨爆一次就想歇菜了？瞬间一管子鸡血续上“再来”瞬间释放魂力不行，要一直释放一直释放一直释放  ",,无,无,False,无,无,2021-02-24 10:23,无,42,55,3
K3nXdAHe4,"转发理由:感谢好大哥们！  
原始用户: 超能小盒
转发内容: To 斗罗大陆：大哥们不爱说话！大哥们也不上网吵架！但大哥们爱你！  ",,无,无,False,无,无,2021-02-24 10:18,无,62,29,3
K3nRtxK9e,又到了磕头时间 谢谢爹爹  ,,无,无,True,无,无,2021-02-24 10:04,无,206,1,24
K3nQqsS3M,"转发理由:哇！期待！斗罗大陆真的好好看！看剧还能学到不少知识！满满正能量！#斗罗大陆登陆央八晚间经典剧场#  
原始用户: CCTV电视剧
转发内容: 【转发扩散！#斗罗大陆登陆央八晚间经典剧场#】无论结果是什么，我都会向阳而生 #斗罗大陆水墨海报# 首发，该剧将于2月27日23:05登陆CCTV-8经典剧场快快转给追剧的小伙伴吧  [组图共9张] 原图 ",,无,"http://ww3.sinaimg.cn/large/002do8ZNly1gnycuw7d7uj61qt0u0kjq02.jpg,http://ww2.sinaimg.cn/large/002do8ZNly1gnycuxzijpj61qt0u04qt02.jpg,http://ww3.sinaimg.cn/large/002do8ZNly1gnycus88slj61qt0u0qvb02.jpg,http://ww2.sinaimg.cn/large/002do8ZNly1gnycuywztcj61qt0u0u1202.jpg,http://ww3.sinaimg.cn/large/002do8ZNly1gnycv142m5j61qt0u0kjr02.jpg,http://ww1.sinaimg.cn/large/002do8ZNly1gnycuwatkjj61qt0u04qv02.jpg,http://ww3.sinaimg.cn/large/002do8ZNly1gnycuzs7hsj61qt0u0npi02.jpg,http://ww4.sinaimg.cn/large/002do8ZNly1gnycuwbxfcj61qt0u0npj02.jpg,http://ww2.sinaimg.cn/large/002do8ZNly1gnycuwhjkzj61qt0u07wm02.jpg",False,无,无,2021-02-24 10:02,无,32,54,4
K3nP1m1d9,大火炖鹅前期火候到位后期才更容易入味软糯  [组图共2张] 原图 ,,"http://ww4.sinaimg.cn/large/006IJc3Dly1gnye35b9ixj30mz0ko75h.jpg,http://ww1.sinaimg.cn/large/006IJc3Dly1gnye35jhvyj30mz0lemyh.jpg",无,True,无,无,2021-02-24 09:58,无,101,10,27
K3nJChSE1,"转发理由://@你该美丽中带着刺:用三个词形容唐三是“谋略，善良，坚韧”三观正，对周围人都特别好，讲义气有担当！！！喜欢肖战饰演的唐三#唐三脑力担当# #肖战斗罗大陆#  
原始用户: 腾讯视频
转发内容: #肖战和唐三一样愿意保持善意##肖战[超话]# #电视剧斗罗大陆# 专访上线！一口气说出三哥的优点停不下来[doge]三哥的脑袋实在太好使，最大的相似之处是愿意与尝试和坚持对身边的人始终保持善意@X玖少年团肖战DAYTOY  “唐三对我来说是完美的存在，我跟他一样愿意保持纯粹的善意。” 专访肖战：唐三对我来说是完美的存在 我跟他一样愿意保持善意                     ",,无,无,False,无,无,2021-02-24 09:45,无,17,82,6
K3nGoscFA,"转发理由:我看了两个重点：1、斗罗适合破圈，受众广，男女老少皆宜；2、作为饭圈最大群体，请不要给别人贡献网络声量，正反都不要，专注自家。  
原始用户: ·炭烤兔爪·
转发内容: 看图清晰了吗？男频改编剧，即使做到全民爆剧的程度，依然是男性观众主导，为啥？因为我国男女比例就是男多女少啊( •̅_•̅ )60%-70%都是男观众，但在社交媒体平台下，他们只能发出不到10%+的声量，惨。更何况，互联网声量=活人+各平台付费剧宣营销kol及剧号矩阵至于曾经别的男频改编剧，为啥互联网声量同样浩大？还不是爬子提前给人家热盘子，至今人家电视剧官博下面，好多热评热转，还是爬子呢现在爬子们却说，我们斗罗大陆虽然互联网声量大，但是好像都是粉圈自嗨呢。你品品，你细品至于现实声量，下到幼儿园娃娃，中到奶爸虾夫，上到看门老大爷都在看斗罗大陆我打个车去高铁，滴哥看我在车上看斗罗大陆电视剧，都要和我嗨聊一下剧情呢。这还不够吗=͟͟͞͞(꒪⌓꒪*)#肖战斗罗大陆#         [组图共6张]      原图                     ",,无,"http://ww4.sinaimg.cn/large/96756876ly1gny94uao3aj20ty0evq95.jpg,http://ww2.sinaimg.cn/large/96756876ly1gny8zcf5iij20u01sytrf.jpg,http://ww3.sinaimg.cn/large/96756876ly1gny8tcidzkj21uo1pkn5p.jpg,http://ww3.sinaimg.cn/large/96756876ly1gny95dfbcnj20u01sy4qp.jpg,http://ww1.sinaimg.cn/large/96756876ly1gny952zq8bj20u01syn8u.jpg,http://ww4.sinaimg.cn/large/96756876ly1gnyf6mgm3rj20ia0xh7d4.jpg",False,无,无,2021-02-24 09:37,无,198,62,10
K3nCFayMX,"转发理由:#唐三脑力担当# #肖战斗罗大陆#  
原始用户: 你该美丽中带着刺
转发内容: #唐三脑力担当##斗罗大陆单日播放量破2亿# 脑力担当也是武力之王同时还是颜斗罗斗罗大陆日播放量破2亿的秘密 即大男主唐三足够美强爽 来24s感受一下@X玖少年团肖战DAYTOY #肖战唐三# 梅川达底的微博视频  ",,无,无,False,无,无,2021-02-24 09:28,无,26,44,2
K3nA3vfAv,和昨天差距不大还是和昨天一样白天要打好基础  [组图共2张] 原图 ,,"http://ww4.sinaimg.cn/large/006IJc3Dly1gnyd1r8b0uj30mz0kfdh1.jpg,http://ww1.sinaimg.cn/large/006IJc3Dly1gnyd1rk2ekj30mz0iuzlk.jpg",无,True,无,无,2021-02-24 09:21,无,196,24,39
K3l3JDryL,半夜突然想起有些人说，要成为顶流，一般有两条路，一条是演耽改，一条是演言情，这确实是两条捷径，仔细一想又觉得这话脑瘫。新人要不跟男的搭，要不跟女的搭，难道还能有别的路？难不成喊一堆老戏骨抬轿？那阵容可是普通人玩不起的，得要过硬的背景。回想这么多年，能请得动如此阵容的，哪个不是太子公主？不管哪条路，我永远佩服自己才是光源的人，不需要别人照亮，是他/她照亮别人。还有不好意思哦，俺们家战还有另一条路，确切地说，只要给他当主演的机会，啥题材都能火。💅                                 ,,无,无,True,无,无,2021-02-24 02:56,无,1404,41,50
K3kI5sHWV,比昨天下降三百万我今天还是会早点开始哦今天是会员大结局  原图 ,,http://wx1.sinaimg.cn/large/006IJc3Dly1gny0dt9hh4j30mz0l3go2.jpg,无,True,无,无,2021-02-24 02:03,无,286,18,51
K3kpgjnLN,几台春晚后斗罗起飞除了说肖战牛逼我还能说啥呢#肖战斗罗大陆#  原图 ,,http://wx2.sinaimg.cn/large/006IJc3Dly1gnxz1eqisfj30n01sfgp1.jpg,无,True,无,无,2021-02-24 01:16,无,725,49,50
K3knH7yzT,"转发理由:看个视频都会感动落泪的程度，唐三很好。#肖战斗罗大陆#  
原始用户: 眉头稍舒
转发内容: #肖战[超话]# 你好，请你看烟火，唐三和肖战一起看过的那种。漫长人生原本像是沙漠却在你的脚下长出绿洲命运结束了沉默 夜空炸开了花朵我们很有默契一起抬起了头@X玖少年团肖战DAYTOY [亲亲]BGM：花火—丁当，阿信#斗罗大陆单日播放量破2亿# #肖战唐三#  眉头稍舒的微博视频  ",,无,无,False,无,无,2021-02-24 01:13,无,41,193,3
K3kld7aze,谢谢 今天没有卡九 不然我心脏真的受不了  ,,无,无,True,无,无,2021-02-24 01:06,无,270,0,29
K3kiY28dV,"转发理由:嘿嘿！三哥羡羡一起玩呀！#肖战斗罗大陆#  
原始用户: 禾子骨竹
转发内容: 来，击个掌！#肖战斗罗大陆#  原图 ",,无,http://wx4.sinaimg.cn/large/008100QQly1gnxyjxlya4j32lo1s0hdv.jpg,False,无,无,2021-02-24 01:01,无,25,14,1
K3kiSEusd,@ 所有善良的人儿 武魂殿叛徒的微博视频  ,,无,无,True,"http://f.video.weibocdn.com/001K6eSvgx07KBwgaTPx01041200kgrq0E010.mp4?label=mp4_hd&template=480x852.24.0&trans_finger=7c347e6ee1691b93dc7e5726f4ef34b3&Expires=1616328951&ssig=SIz%2FrTrKT7&KID=unistore,video",无,2021-02-24 01:01,无,173,21,10
K3khz8v8C,"转发理由:三羡szd！！//@Pirary:啊啊啊啊//@tacoiaki·:三鲜szd！！！！！啊啊啊啊啊啊啊//@快乐冲浪别管我哈:三羡是坠屌的！！！//@白桃信札:啊啊啊啊好喜欢//@-Awide-:啊！！！！！强强！！！！在一起！！！！！  
原始用户: ChoiMacchiato
转发内容: #肖战唐三# 你好呀#肖战魏无羡#  原图 ",,无,http://wx3.sinaimg.cn/large/62b4503bly1gnxxoqjacoj20sg0jbn1m.jpg,False,无,无,2021-02-24 00:57,无,24,50,0
K3kgz37nx,2.11亿！！！！#肖战斗罗大陆#  原图 ,,http://wx3.sinaimg.cn/large/006IJc3Dly1gnxyfnzpy9j30mz0lot9y.jpg,无,True,无,无,2021-02-24 00:55,无,270,90,76
K3kd6uc2S,"转发理由:热门  
原始用户: itsashou_
转发内容: #肖战# 回顾去年微博之夜，矜贵非常无比端正，台下一路闲庭信步，走路的姿势太好看，以致他每一步每一个眼神，我都听到心脏在砰砰砰疯狂舞动的声音@X玖少年团肖战DAYTOY #肖战微博之夜# 娱乐日爆社的微博视频   ",,无,无,False,无,无,2021-02-24 00:46,无,21,93,6
K3kd1rHiz,"转发理由:不错子#肖战斗罗大陆#  
原始用户: 深茶Daisy
转发内容: 谁做的，先收着，改动了下肖战主演电视剧《斗罗大陆》☝上线19天播放量24亿，日均过亿☝日最高播放量2亿+☝豆瓣超72w剧粉评分☝抖音剧集热度唯一破5000万☝上线19天热度播放量19连冠☝德塔文景气破3，肖战贡献61%☝V榜播放指数破91，肖战全程破9登顶☝猫眼最高热度9879👆剧情超燃特效烧钱，男频玄幻巅峰之作。❗️CCTV8+腾讯视频 每日中午更新欢迎收看    🤓 #斗罗大陆单日播放量破2亿# #肖战唐三#         [组图共2张]      原图                     ",,无,"http://ww3.sinaimg.cn/large/dbfb0d0ely1gnyyvxs199j20u019atge.jpg,http://ww2.sinaimg.cn/large/dbfb0d0ely1gnyyvypg5vj20u00u0juj.jpg",False,无,无,2021-02-24 00:46,无,15,37,2
K3kaisBdk,"转发理由:  
原始用户: X玖少年团肖战DAYTOY
转发内容: 2020#微博之夜#盛典即将开启，以微博之力，让世界更美。@微博之夜 我来了！  原图 ",,无,http://wx4.sinaimg.cn/large/6ade4348ly1gnxakf5x2jj20p018ghdt.jpg,False,无,无,2021-02-24 00:39,无,12,20,0
K3k9i6Kjc,"转发理由:感谢陆人观众#肖战斗罗大陆#  
原始用户: 野渡梦雪
转发内容: 这个成绩要感谢剧粉支持  原图 ",,无,http://wx3.sinaimg.cn/large/00813Bsdly1gnxxtwpb14j30wi0c3ta2.jpg,False,无,无,2021-02-24 00:37,无,47,270,2
K3k7U7sbP,"转发理由:三宝和羡宝都是俺的心头肉  
原始用户: 野渡梦雪
转发内容: 三生有羡，命中注定。咱可都是2亿俱乐部成员哦！  原图 ",,无,http://wx2.sinaimg.cn/large/00813Bsdly1gnxx0i99evg30hq0bpu1c.gif,False,无,无,2021-02-24 00:34,无,55,89,9
K3k3oDuQK,反正俺一直就觉得肖战是不一样的，他就是不一样的，他就是能化腐朽为神奇。他也不存在什么转不转型的问题，他什么题材都能演好。  ,,无,无,True,无,无,2021-02-24 00:23,无,1680,141,118
K3k1VzwMg,"转发理由:👉//@你该美丽中带着刺:我想说有没有人注意到，明天是vip的大结局，也是陆人追剧的高峰点，大家继续保持热情哈……我们金罗后劲必须跟上#斗罗大陆单日播放量破2亿#  
原始用户: 你该美丽中带着刺
转发内容: #斗罗大陆单日播放量破2亿#我来了先大喊一声牛逼在vip大结局释出的前一天，热情追剧的陆人剧粉达成了单日破2亿的播放量数据，对斗罗大陆火爆播出的广度和纬度都下了新的定义恭喜大男主肖战@X玖少年团肖战DAYTOY 实绩➕1而热度贡献占比61%归功于他作为演员超牛逼的单扛实力 #肖战唐三# #肖战斗罗大陆#              原图                     ",,无,http://wx1.sinaimg.cn/large/007aIu3Uly1gnxx01xxf8j30u011g42v.jpg,False,无,无,2021-02-24 00:19,无,20,57,2
