label	text_a
肖战最好的你	神仙做饭[羞嗒嗒]!你们学会擀面皮了吗？xz
肖战1005生日快乐	转发理由://@肖战影音会官微:扶摇直上青云间，潮平海阔一帆前，自在如风，无畏去爱，肖战，生日快乐！原始用户:肖战工作室转发内容:29岁的，生日快乐！🎂活动舞台连轴的日夜，记录的是你奔跑的脚步；反复翻阅的剧本，是你一头扎进角色的热忱；满足与收获被珍藏在过去，勇敢与挑战将会收录进未来。从未曾改变的是你的真诚。你依然是肖战，听风等风迎风行，如青松翠柏一般挺拔生长、坦坦荡荡。29岁，自在如风，无畏去爱。希望你一直平安顺利、开心快乐。你只管向前走，我们一起陪你追逐热爱！
肖战唐三	xz本肖战粉丝觉得斗罗大陆好看❤️肖战唐三❤️肖战斗罗大陆🌹斗罗大陆肖战❤️唐三肖战❤️斗罗大陆唐三❤️唐三斗罗大陆🌹唐三好帅❤️肖战好帅❤️策马正少年好听🌹斗罗大陆唐三人物曲好听❤️唐三靠谱队友🌹一边看斗罗大陆👀一边吃开小灶🍲喝百威🍻还有蒙牛真果粒🥛期待肖战余生请多指教👫期待肖战王牌部队🗒️与其看肖战剧透不如看肖战舞台
肖战	诶嘿
肖战	清早起来把鹅炖上积少成多每一个人都很重要哦
肖战斗罗大陆	最后半个小时，十二万可以吗？见转打卡扩散xz
肖战顾魏	xz友友们！已经晚上六点半了！这不是爬爬的水平！还没做的赶紧做一下去！
肖战	他曾携秋水过星河，讲热忱赠予余生一个我
肖战余生请多指教	xz§∩﹏∩╭︿︿╮╭─☆─★─☆─★─☆─╮╰──╯|🌈❤爱你的第XZ天❤🌈│╰○○╯╰─★─☆─★─☆─★─╯✨愿你所去之地皆有阳光✨愿你将遇之人皆为良善✨愿你所得皆所期，所失亦无碍───────♥ʟᴏᴠᴇ💌ʏᴏᴜ♥────────
肖战	————这是一条顺顺利利的置顶————内:唯肖战韩:唯infinite一只小透明阳光信用764此条可互动·可聊天·可勾搭不要来回关/取/关互相伤耗有问题私信或者这条下面说不要搂我！不要搂我！不要搂我！谢谢！日常Pb周边开箱存档快乐开箱开箱自证[不定期更新]
肖战最好的你	xz肖战！你是人间烟火不自知，我在俗世仰望应如是。愿你一路坦荡，驭风扶摇直上[微风]
肖战	转发理由:啊啊啊，谢谢姐原始用户:Contigo1005_肖战转发内容:🐰还有星月可以寄望还有宇宙浪漫不止
肖战	哥哥你舍得让树树流泪么？哪怕是拍奇怪的特效我也可以的呢。
肖战我们的歌	昨晚真的太high了今天晚上我们继续吧期待今晚的你
肖战斗罗大陆	xz“对于别人的误解跟揣测,世界很大,守恒定律,有多少人喜欢你就会有多少人讨厌你。现在他们眼里你连呼吸都是错的,所以干嘛不愿意努力做你自己让喜欢你的人更爱你呢心的过滤网要升级咯!”——肖战勇敢的做自己，把烦恼一脚踹开吧！2020我的微博最多的字就是“爱”和“加油”那都是因为你的存在啊，一起加油吧，一起变成更好的自己
肖战余生请多指教	明天要忙疯了没法好好控评了也不知道数据能不能弄完晚上有演出还有你爸爸的活动坚果啊我太难了
支持肖战代言	xz别忘了等下十二点半补尾款呀！！新包装的西柚味真果粒，下定有新海报哦！
肖战	党的十八大提出，倡导富强、民主、文明、和谐，倡导自由、平等、公正、法治，倡导爱国、敬业、诚信、友善，积极培育和践行社会主义核心价值观。富强、民主、文明、和谐是国家层面的价值目标，自由、平等、公正、法治是社会层面的价值取向，爱国、敬业、诚信、友善是公民个人层面的价值准则。
肖战	很适合我，零技巧推荐菜谱【【汐汐家常】懒人·糯叽叽的小米饭（糕）】:(想看更多？下载下厨房App:下厨房)
肖战唐三	xz唐三那些励志的金句“不流血不痛苦怎么走自己的路”“强者应该天生保护弱小”遭遇挫败，打不倒的唐三，绝不轻言放弃！cr水印
肖战为你开小灶	/徐州·开小灶好好吃饭体验馆·再场[话筒]活动时间8月7日--9日(每日10:00-20:00)活动地点:泉山区解放南路56-8号(三胞胎广场)活动时间内.粉丝均可进入打卡.馆内有签名版可供大家给留言买赠有礼更多惊喜周边活动-现场等你来大家出门记得戴口罩.保持距离.做好自我防护
肖战	转发理由://@1005号虾虾能量客栈:感谢@DSQUARED2_OFFICIAL分享，身着DSQUARED2_2021春夏系列，不负韶华，继续前行原始用户:DSQUARED2_OFFICIAL转发内容:光影、星耀、欢涌，出席，身着清俊绅士糅合少年心性，不忘昭华，迎星光点点前行。
早安	早安肖战斗罗大陆肖战唐三中午见期待肖战余生请多指教期待肖战顾魏肖战好帅肖战超帅我觉得肖战非常帅理智支持肖战代言理智支持肖战影视综艺肖战又高又帅肖战唱歌好听肖战作品好看健健康康顺顺利利
肖战斗罗大陆	xz天涯地角有穷时，只有相思无尽处指路回
肖战	You'renotlateYou'renotearlyYou'reverymuchontime，andinyoutimezonedensitysetupforyou.
肖战	今天去了你的学校雨中的校园有别样的风景
肖战斗罗大陆	愿你星途坦荡，此生无忧热爱可抵岁月漫长，愿你每一天都是欢喜
肖战1005生日快乐	转发理由:依然是可爱的赞宝原始用户:战挼春色·肖战转发内容:|拈一抹流光作飞针飞入我的可爱少年的眼帘赞[9984]原文转发[6304]原文评论[1227]转发理由:依然是可爱的
肖战	转发理由://@肖战全平台安利组：【本周虾闻速递】一周虾闻，准时播报。有趣搞怪灵魂，放飞自我越玩越嗨，小室日常捡包袱系列精彩不断。努力自律练就肌肉线条，竹林大片镜头捕捉帅气。温暖心间小鹿茶，饭制可爱萌萌战，带来秋之甜蜜。一起期待下周惊喜吧[加油]原始用户:肖战全平台安利组转发内容:【本周虾闻速递】一周虾闻，准时播报。有趣搞怪灵魂，放飞自我越玩越嗨，小室日常捡包袱系列精彩不断。努力自律练就肌肉线条，竹林大片镜头捕捉帅气。温暖心间小鹿茶，饭制可爱萌萌战，带来秋之甜蜜。一起期待下周惊喜吧[加油]
肖战	"刚听我爸""偷偷""问我妈:""那丫头是不是有点苦夏？最近怎么吃饭那么少？平常不挺能吃的吗""我妈:""p苦夏！我刚还听见她忽悠她弟弟晚上跟她一起抢开小灶呢苦了谁也苦不到ta俩啊!""我:""……？？？嗯~小灶真香呀!"""
肖战唐三	肖战xz3.14互兔兔肖战赤诚善良，肖战谦逊有礼，肖战勤奋努力，肖战诚恳待人，肖战行胜于言，肖战热心公益，肖战清醒自律，肖战未来可期。🌻肖战平安喜乐、顺顺利利！肖战，我喜欢你！xz
肖战	尚好的青春，最好的你，肖战——我们喜欢你💗💗💗哥哥唱的好好听
肖战1005生日快乐	上海生日应援打卡[心]确认过眼神都是志同道合的🦐🦐🦐@公共场所禁止健身
晚安	因为一个人爱上一座城❤️—晚安肖先生💫
肖战斗罗大陆	xz来20个柠檬🍋🍋🍋🍋🍋🍋🍋🍋🍋🍋🍋
肖战斗罗大陆	xzxzxz来20只麻辣龙虾给帅哥打榜
肖战余生请多指教	我对你的喜欢不知是从什么时候开始但我不打算让它结束我对你的喜欢不知何起不问何由没有归期
晚安	朋友圈背景图|治愈暗色系列壁纸|世界晚安🖤
肖战最好的你	xz[衰]保命❗需要很多兔兔兔谢谢~肖战优秀，肖战正能量
肖战	本肖战粉丝觉得肖战图片好帅！但是比起肖战王牌部队路透图，我还是觉得肖战工作室发的图更清晰，更适合做肖战壁纸！一边吃着开小灶真果粒一边期待肖战待播剧余生请多指教呀！肖战平安喜乐肖战顺顺利利我喜欢肖战肖战蒙牛乳业品牌代言人蒙牛企业蒙牛旗下品牌肖战春晚
肖战	转发理由://@肖战影音会官微:[抱一抱]云聚今宵，挥别旧年，与相约东方卫视春晚，击节踏歌，开启新年征程。原始用户:东方卫视春晚转发内容:以音乐唤起共鸣，用歌声直抵内心最柔软的港湾，温情开嗓，今晚19:30锁定，辞旧迎新，新年可期！
肖战	痛经初体验感觉她能痛死人
肖战	醒了都去品牌星……！！！
肖战1005生日快乐	这个国庆，让我们一起祝愿祖国母亲70华诞生日快乐，繁荣昌盛我看过整个星系，却找不到比你更亮的星星
肖战斗罗大陆	猛男罗起飞了追剧好大哥们终于起床了吗
早安	早安新年快乐🎉健健康康，顺顺利利的一年开始啦
肖战	早周末愉快
肖战斗罗大陆	xz今日份踢踢
肖战	-七刷怪兽大学-“这又怎么样？做不到别人眼中的强者也没关联，我要做到最好的本人。”皮克斯永远滴神。
肖战	三哥也太俊美了吧什么时候能看到唐三呢
肖战我们的歌	晚秋的枫叶还是很美的战战，你那的枫叶应该红了吧相信那会是另一番风景
肖战	《西江月》戏外小剧场之少帅的搜索记录曝光。【女朋友忽然闹着要分手怎么办…】【如果你的女朋友收了别的男孩子的情书…】【想要宝宝，该注意哪些事项…】【亲兄弟喜欢同一个女孩子怎么办…】【写诗速成指南…】震惊，曾经那个冷血军长成了妻控。父凭子贵🈶“卿卿，我们要个孩子吧。”“卿卿你喜欢多大的钻戒？”cr不知道是哪位，看起来是p的，自己留着看吧别往主超副超里发。
支持肖战代言	开屏好棒，走起买火锅xz
肖战	新的一天加油呀[加油]帮帮忙，捞一下🙏
早安	早安新年快乐健健康康，顺顺利利的一年开始啦
肖战余生请多指教	xz重温三十三旁白，感触颇深，好吧，我就是想战战了，求
肖战余生请多指教	xz肖战正能量艺人，肖战和粉丝一起热心做公益，肖战演技好，肖战唱歌棒，肖战颜值高，肖战很暖心，肖战人品好，肖战有礼貌，肖战工作努力，肖战非常敬业，肖战尊敬前辈，肖战绅士风度，肖战三观正，肖战引领粉丝越来越优秀，肖战是根正苗红的好艺人！我喜欢肖战！今日[兔子]贴，指路回
肖战最好的你	求好好多好多兔兔[求饶]在牛蒙蒙那给我们的四号拉个票要被楼哭了本来耗就死沉死沉的！走过路过兔兔我~谢谢
肖战余生请多指教	xz【肖战】愿世界上所有的幸运，你都不期而遇，所有的美好都能与你环环相扣，肖先生，2021一定会顺顺利利，一定会❤
肖战	转发理由:我也想看哥哥生气样子(我可能是个假粉)，奶凶奶凶的查看图片原始用户:持續升溫·肖战转发内容:明明同一顶帽子🤔是怎么做到又软又A的[哆啦A梦吃惊]
肖战疾冲	“只要公子有钱”这位热心公益的疾冲小公子～有钱囤点防晒霜[awsl]或者晚上来我这里，我来帮你补补披风～xz
肖战最好的你	肖战好帅！求多多多多的兔兔！谢谢各位姐妹了！真的要被楼哭了[裂开]删了还楼！删了还楼姐妹们不是所有微博评论都需要楼中楼啊
肖战	宝贝，天天开心，平安喜乐，顺顺利利
肖战余生请多指教	xz🎅🏻|🎄𝙈𝙚𝙧𝙧𝙮𝘾𝙝𝙧𝙞𝙨𝙩𝙢𝙖𝙨🎄听说圣诞节跟圣诞老人许愿种个男朋友明年就长出来了可是我不想等到明年了你能不能提前长出来啊圣诞快乐宝贝🍎🎁🎄🍬💰
肖战	xz肖战诛仙发布会这套太绝了！！！帅得惊天地泣鬼神
肖战	xz我的妈呀，这也太可爱了吧！
肖战唐三	转发理由://@惊世公子:恭喜斗罗大陆，恭喜肖战！敬请收看在播剧《斗罗大陆》，央视8，每晚10点不见不散原始用户:Vlinkage转发内容:【纬岭榜单】3月2日当日:1.播放指数79.692.3.4.5.6.7.8.9.10.
肖战	我非常认真地说，是假的，我打电话问过了，但是也不要口嗨说什么饼舔人啥的就是不去罢了。主要是怕大家被黄牛骗阿
肖战斗罗大陆	xz肖战正能量艺人,肖战演技好,肖战唱歌棒,肖战颜值高,肖战很暖心,肖战人品好,肖战有礼貌,肖战工作努力,肖战非常敬业,肖战尊敬前辈,肖战绅士风度,肖战三观正.
肖战为你开小灶	转发理由:转发微博原始用户:肖战华中粉丝会转发内容:xz它来了它来了它带着活动走来了【肖战x开小灶武汉活动】🔸活动地址：武汉市江岸区循礼门地铁F出口有家便利店🔸活动详情：1⃣6月21日上午11：00至晚上8：00到店打卡，分享现场照片及地址至自媒体途径，即可免费领取周边一份（环保袋+海报+手幅）2⃣6月21日当天现场购买开小灶赠送官方周边（之后的一个月内，周三至周日到店购买也会赠送）此外还有丰富有趣的小游戏和抽奖，不容错过✨中中小福利：1⃣转发这条微博抽3位虾送开小灶周边一份2⃣带现场打卡照片发微博并且@肖战华中粉丝会，随机抽2位虾送开小灶周边（要求：肖战唯粉，关注@肖战华中粉丝会，一切解释权归华中所有）感谢品牌方@开小灶官方微博九省通衢品锅气，快去现场打卡感受城市味蕾吧～很期待你们的照片噢✨中中温馨提示：天气预报显示武汉周日有雨，虾们记得带伞。出行记得佩戴口罩，相互之间保持一定距离，不要拥挤。抽奖详情
